The	0.04353276309389027	The	0.024059242966752922	The	-0.0708438882997831	The	0.3485012229376786	The	0.05217257528812527	
designed	-0.0015213007590350388	designed	-0.04696243585507574	designed	0.007753003124269307	designed	-0.014248384332743119	designed	-0.0014026017668767126	
We	-0.007479882669913505	We	-0.008359181181371456	We	-0.0080658508240778	We	-0.025895144226071316	We	7.8679625386929E-4	
mediated	-0.00494351021424803	mediated	-0.15260577499665062	mediated	0.02519360482028095	mediated	-0.04630053134932072	mediated	-0.009096120362194125	
enforced	-0.035105305269556124	enforced	0.03503886591008227	enforced	0.03862735605183783	enforced	0.16409344106776674	enforced	0.017782120019795167	
With	-0.0027519336235621167	With	-0.08495197646252237	With	0.014024675827278297	With	-0.02577439582136457	With	0.007934060186458326	
checking	-0.004003335124980413	checking	0.024674717896023247	checking	0.06721019209052286	checking	-0.01047110816929156	checking	-0.013175751278546921	
ability	-0.001965373084373684	ability	-0.0606709139254861	ability	0.010016128351351869	ability	-0.01840753111905864	ability	-0.002709746218320741	
define	-0.015350552746568477	define	0.011279224110263355	define	-0.02245419950981202	define	-0.04750078320860775	define	-0.006511869313654835	
facilitate	0.0321804283944466	facilitate	0.007164775612570978	facilitate	-0.012983451208300438	facilitate	-2.7730438012350144E-4	facilitate	0.0031130494493386805	
may	-0.013894401030351042	may	-0.007727319831742706	may	0.07856933012055428	may	-0.046867322730759504	may	-0.01755062211668767	
formally	0.023518680674650964	formally	0.022087540568089845	formally	-0.04233553773914101	formally	-0.05481792032863501	formally	0.006920564316341067	
needs	-0.01106701496439368	needs	0.0033845974604355647	needs	-0.011091732661765863	needs	0.06254332102193912	needs	0.005657159367860161	
organizations	-0.0016573070104997493	organizations	-0.05116093823691388	organizations	0.008446131610706726	organizations	-0.015522208283080253	organizations	0.0023948398081473313	
a	0.15778336535083543	a	0.01341651850940669	a	-0.05118104559961718	a	0.05611096854989912	a	-0.1726420224193094	
choices	-0.031219844349075185	choices	0.01653308005331686	choices	-0.038789016218563836	choices	0.03401424212769464	choices	0.009450925122847174	
introduces	0.03687522564345275	introduces	0.008210043513400088	introduces	-0.014877604706451303	introduces	-3.1776026918077125E-4	introduces	6.899897047918164E-4	
policy)	-0.042370995221929955	policy)	0.022438390385496235	policy)	-0.05264373524002035	policy)	0.046163500627729094	policy)	0.007396029724597301	
implemented	-0.002934651497818341	implemented	-0.09059246299904171	implemented	0.014955860697564508	implemented	-0.027485717189872836	implemented	0.004724167631085021	
traditional	-0.00977093161333371	traditional	0.0029882195362505924	traditional	-0.00979275456481969	traditional	0.055218730122104244	traditional	-0.003579565713823964	
cannot	-0.003327146999867852	cannot	0.0205070050488818	cannot	0.055857973912593395	cannot	-0.00870247307385253	cannot	-0.002197313320815821	
specifications	-0.030701105493136954	specifications	0.02255844822052671	specifications	-0.04490839901962404	specifications	-0.0950015664172155	specifications	-0.01302373862730967	
new	0.011293143009680704	new	0.010605940890385263	new	-0.020328574334086958	new	-0.026322333561935474	new	2.586705340747511E-5	
either	-0.01377447049198395	either	0.010121156042021191	either	-0.02014876686692388	either	-0.042623750913422874	either	-0.0011002329558101854	
practice	-0.03026047350896668	practice	0.016025026539119126	practice	-0.03759704847029538	practice	0.03296899865139623	practice	-0.009346774769222101	
(HEterogeneous	-0.0027519336235621167	(HEterogeneous	-0.08495197646252237	(HEterogeneous	0.014024675827278297	(HEterogeneous	-0.02577439582136457	(HEterogeneous	0.007934060186458326	
respect	-0.0016851945679355839	respect	-0.05202182496128902	respect	0.008588254934214041	respect	-0.015783400972354436	respect	-0.0027997421479141102	
actions	-0.015350552746568477	actions	0.011279224110263355	actions	-0.02245419950981202	actions	-0.04750078320860775	actions	-0.006511869313654835	
yet	-0.013130739393896555	yet	0.004015741132474227	yet	-0.013160066330171189	yet	0.07420610271243876	yet	0.005926574055337766	
week	0.04637619826264886	week	0.01032537697271066	week	-0.018710848096524336	week	-3.99631812046593E-4	week	0.005025837635074036	
to	0.41476099063428296	to	0.343679367759673	to	0.10076719176086323	to	0.06827326833090268	to	0.02135456045405646	
physical	0.027530634687712	physical	0.006129527475251365	physical	-0.01110745474920826	physical	-2.3723629446151167E-4	physical	0.005574256379329979	
both	-0.008854513944411961	both	-0.030289222687357065	both	-0.002419454360418079	both	0.03414513008770292	both	0.001725806649258305	
provide	0.018800218423011574	provide	-0.028252075781501317	provide	-0.0026180809732067895	provide	-0.010084246580228398	provide	0.004092793923691127	
However	-0.009292118154568612	However	-0.025690660169355617	However	-0.0068434920132135636	However	-0.03520635981010242	However	-0.005797323623754233	
become	-0.0030425018524019133	become	0.018752583174388243	become	0.051079194609445565	become	-0.007957956305725513	become	-0.009749314439221021	
terms	0.022270040476622472	terms	0.021683915291215047	terms	0.03392806951707383	terms	-0.007064806069613232	terms	0.0016837425649668999	
by	0.0215027131092456	by	-0.13625070533113154	by	0.10988430929196431	by	0.05408076174630866	by	0.03504008600057411	
impossible	-0.004003335124980413	impossible	0.024674717896023247	impossible	0.06721019209052286	impossible	-0.01047110816929156	impossible	-0.013175751278546921	
same	-0.031981763884253056	same	0.01462106287443583	same	-0.037249686853509864	same	0.08205462712689204	same	0.004471717583685975	
must	-0.002864421769928992	must	0.017654979386361333	must	0.04808948823292551	must	-0.0074921707174207125	must	-0.0037300598132009436	
has	-0.0018139375517776336	has	-0.05599611083774412	has	0.009244367639099756	has	-0.01698919772426641	has	-0.003071091770568175	
policies	-0.15482957379644777	policies	0.08499442377559241	policies	-0.19558996325637693	policies	0.10749334242315944	policies	0.045687470123928944	
amount	-0.0018212009391119872	amount	-0.05622033103861782	amount	0.009281384030738016	amount	-0.01705722604390197	amount	-0.001480726480984974	
software	-0.0033703891358711677	software	-0.10404364992257804	software	0.017176509868428082	software	-0.03156680194470887	software	-0.0055994842958282205	
While	-0.0021791651230467076	While	0.013431372338655583	While	0.03658502272343574	While	-0.00569981603083535	While	-0.0010430770215631693	
basedThe	-0.005433252489882294	basedThe	0.03348807138557186	basedThe	0.09121643133063627	basedThe	-0.014211194605624856	basedThe	-0.005134678767165951	
dramatically	-0.016876302307375447	dramatically	0.012400308902231167	dramatically	-0.024686007419662453	dramatically	-0.05222206590865394	dramatically	-3.9576530427253795E-4	
any	-0.011922339214867213	any	0.008760253662730784	any	-0.017439540306724673	any	-0.036892511933258425	any	7.97096698232976E-4	
capture	-0.015479394681659155	capture	0.02390097320411607	capture	0.042699031359190884	capture	0.06042902641415923	capture	0.006383643665320666	
HERMES	-0.00494351021424803	HERMES	-0.15260577499665062	HERMES	0.02519360482028095	HERMES	-0.04630053134932072	HERMES	-0.009096120362194125	
seldom	-0.016142604671644276	seldom	0.0049368523447601365	seldom	-0.01617865847823585	seldom	0.09122713842505539	seldom	0.009892452892713444	
overall	-0.013130739393896555	overall	0.004015741132474227	overall	-0.013160066330171189	overall	0.07420610271243876	overall	0.005926574055337766	
consequence	-0.033743286546441084	consequence	0.017869418268398416	consequence	-0.04192426053245285	consequence	0.0367635508356581	consequence	0.010047066302137026	
be	-0.28964803469547384	be	0.04721478221534845	be	0.18229382328269145	be	0.12860176116778166	be	-0.033500023667402457	
control	-0.1406213364772465	control	0.16912503722204028	control	0.1055893971307421	control	-0.013533854793583894	control	0.032031085068879084	
packages	-0.002471755107124015	packages	-0.07630288749832531	packages	0.012596802410140474	packages	-0.02315026567466036	packages	-0.004548060181097062	
associates	0.04637619826264886	associates	0.01032537697271066	associates	-0.018710848096524336	associates	-3.99631812046593E-4	associates	0.005025837635074036	
select	0.03417020245834954	select	0.007607786641287992	select	-0.0137862414681928	select	-2.944506112616667E-4	select	0.002527788984828767	
relation	0.035862523742581864	relation	0.00798457162740692	relation	-0.014469022025159857	relation	-3.090336397702256E-4	relation	0.0014838577082420662	
packagesdatabases	-0.0027519336235621167	packagesdatabases	-0.08495197646252237	packagesdatabases	0.014024675827278297	packagesdatabases	-0.02577439582136457	packagesdatabases	0.007934060186458326	
vary	-0.01760068187479682	vary	0.012932565923638279	vary	-0.02574560205421701	vary	-0.054463587589397275	vary	-0.001497669848971356	
and	-0.11108863173325526	and	-0.17817990461662975	and	-0.30250644393228	and	-0.004660364441962183	and	-0.07098270219783442	
that	-0.19220865442689944	that	-0.07467826979512798	that	0.11716146077986903	that	0.2476391223172091	that	0.013446283353512944	
(called	-0.022100941691279945	(called	0.016239250696658773	(called	-0.03232840942497384	(called	-0.06838920117832555	(called	-0.003035252543071346	
Furthermore	-0.012089001971959244	Furthermore	-0.033423430545457954	Furthermore	-0.008903350347170748	Furthermore	-0.0458033088811715	Furthermore	0.003366067004685629	
sound	-0.0021013793358383927	sound	-0.06486941630732422	sound	0.010709256837789291	sound	-0.019681355069395782	sound	0.00191383698590076	
often	-0.001541022302962193	often	-0.047571238378930084	often	0.007853510003513633	often	-0.014433094775987367	often	-0.0023968630192733125	
several	-0.006188835360760028	several	0.02418548381480701	several	-0.051001478835603214	several	-0.01092809896243032	several	-9.914305748567132E-4	
queries	0.017851211747000856	queries	0.003974463143002287	queries	-0.007202214149710384	queries	-1.5382701396261374E-4	queries	7.773421893808368E-4	
require	-0.013738957663282756	require	-0.03798518971935454	require	-0.010118516566234168	require	-0.05205472795483544	require	0.001271158579981626	
enforce	-0.040652211002687996	enforce	0.06827703219008119	enforce	0.09910711641809813	enforce	0.013547129676484408	enforce	-0.007240815939544786	
MEdiator	-0.002307861178511777	MEdiator	-0.07124349469662136	MEdiator	0.011761549990109177	MEdiator	-0.021615247913838634	MEdiator	-0.008107768554741964	
enforcement	-0.03553369790680639	enforcement	0.018817565538730444	enforcement	-0.04414875243137417	enforcement	0.03871421943740475	enforcement	-0.0017882933089411169	
result	-0.01854315202693938	result	0.0098198894640555	result	-0.023038892207032636	result	0.02020289340822613	result	0.004881777560341201	
model	0.014292291505510769	model	-0.0024362961997720285	model	0.06602976317724672	model	-0.020543564885294414	model	-0.005268783770464227	
can	-0.09761033385172796	can	0.06340910641712455	can	-0.09918497053055221	can	0.02749850323349474	can	0.013067322604280292	
set	0.043044584203022915	set	0.00958361347371927	set	-0.017366681758592493	set	-3.7092271096530305E-4	set	-0.003168120640342062	
As	-0.042370995221929955	As	0.022438390385496235	As	-0.05264373524002035	As	0.046163500627729094	As	0.007396029724597301	
existing	-0.027724517848470433	existing	-0.008935251800023757	existing	0.012636620951922008	existing	0.047259295491894185	existing	-0.007964479454533688	
well	-0.008246536550103257	well	-0.028209474531832836	well	-0.0022533273116379236	well	0.031800623195138884	well	6.852058714561368E-4	
through	0.002331937883441397	through	-0.018274713410917142	through	-0.021295440796304067	through	0.007144055586593732	through	0.00750698317285273	
possible	-0.022338075338531518	possible	0.011829565509511995	possible	-0.027753885108298296	possible	0.02433748772270889	possible	0.004113231620953283	
federation	0.13912860406894106	federation	0.03097613298448865	federation	-0.05613254803406447	federation	-0.0011988955161157258	federation	0.0022723255196824854	
complete	-0.014510332934290578	complete	-0.04011787544727346	complete	-0.010686621130224973	complete	-0.05497734693238666	complete	0.009325640421752723	
above	0.038044309207779	above	0.008470332820555107	above	-0.015349280820572736	above	-3.2783446673787864E-4	above	0.005398598974773346	
multiple	-0.01743105043811435	multiple	0.009230954098141267	multiple	-0.021657164214581512	multiple	0.01899125465657094	multiple	-5.337320794420997E-4	
all	-0.07138123024816184	all	0.07079018514080163	all	-0.008746713264663857	all	-0.062278077971824386	all	0.011197750908336555	
functions	0.02853919620182404	functions	-0.04288734729189086	functions	-0.003974311924278787	functions	-0.015308134929961238	functions	0.0027688702491872534	
windowing	0.04637619826264886	windowing	0.01032537697271066	windowing	-0.018710848096524336	windowing	-3.99631812046593E-4	windowing	0.005025837635074036	
at	-0.0027519336235621167	at	-0.08495197646252237	at	0.014024675827278297	at	-0.02577439582136457	at	0.007934060186458326	
extended	0.076088618415558	extended	0.016940665641110214	extended	-0.030698561641145473	extended	-6.556689334757573E-4	extended	0.010797197949546693	
as	-0.04604397430842427	as	-0.1575056735473698	as	-0.01258129997553643	as	0.1775566119693802	as	-0.012837812843594143	
dataIn	-0.005433252489882294	dataIn	0.03348807138557186	dataIn	0.09121643133063627	dataIn	-0.014211194605624856	dataIn	-0.005134678767165951	
units	0.07172504748516373	units	0.01596914325481384	units	-0.028938044050319713	units	-6.180672795404511E-4	units	0.0029677154164841324	
variety	-0.0016573070104997493	variety	-0.05116093823691388	variety	0.008446131610706726	variety	-0.015522208283080253	variety	0.0023948398081473313	
unit	0.041119362549447785	unit	0.009154974644451568	unit	-0.016589935684924006	unit	-3.5433273923773625E-4	unit	0.0030483135755288784	
System)	-0.0027519336235621167	System)	-0.08495197646252237	System)	0.014024675827278297	System)	-0.02577439582136457	System)	0.007934060186458326	
advantage	-0.012015155812638529	advantage	0.0036745650006828126	advantage	-0.01204199114142519	advantage	0.0679015750440561	advantage	-5.600760326113794E-4	
conversions&rdquo	0.05163303397584993	conversions&rdquo	0.011495779300969754	conversions&rdquo	-0.020831760508124665	conversions&rdquo	-4.44930884855446E-4	conversions&rdquo	-0.0016711254119542108	
devised	-0.033743286546441084	devised	0.017869418268398416	devised	-0.04192426053245285	devised	0.0367635508356581	devised	0.010047066302137026	
which	-0.022468081453898333	which	0.014577223537060436	which	0.054527341058309496	which	-0.024380704317559013	which	-0.006112110089018801	
source	-0.001541022302962193	source	-0.047571238378930084	source	0.007853510003513633	source	-0.014433094775987367	source	-0.0023968630192733125	
take	-0.003220582178658838	take	0.01985018846498782	take	0.054068905078745844	take	-0.008423742531670862	take	-0.005854868707353163	
temporal	0.2819053319525271	temporal	0.0627644984296029	temporal	-0.11373696079810423	temporal	-0.002429227553232151	temporal	0.05720547549833701	
an	0.024028225037445755	an	-0.1421689229274162	an	-0.0251108182785419	an	-0.12038292370591012	an	-0.009491798312045604	
there	-0.0027519336235621167	there	-0.08495197646252237	there	0.014024675827278297	there	-0.02577439582136457	there	0.007934060186458326	
mediators	-0.002471755107124015	mediators	-0.07630288749832531	mediators	0.012596802410140474	mediators	-0.02315026567466036	mediators	-0.004548060181097062	
approach	-0.007376052132580916	approach	0.0022557995445288926	approach	-0.007392526224736851	approach	0.04168448293300387	approach	4.7288751668326563E-4	
proposed	0.010210200574946378	proposed	0.009588897936426555	proposed	-0.018379192083118535	proposed	-0.023798188306388742	proposed	-0.0013686821962795087	
provided	0.027372341348521432	provided	-0.041133854754686755	provided	-0.0038118178049150143	provided	-0.014682246287781522	provided	0.004762532317249658	
server	-0.011350783918784845	server	0.003471381808832385	server	-0.011376135401794859	server	0.06414699218960694	server	0.004785427066546445	
mismatch	0.09275239652529772	mismatch	0.02065075394542132	mismatch	-0.03742169619304867	mismatch	-7.99263624093186E-4	mismatch	0.010051675270148072	
calculus-style	0.10326606795169986	calculus-style	0.022991558601939507	calculus-style	-0.04166352101624933	calculus-style	-8.89861769710892E-4	calculus-style	-0.0033422508239084217	
our	-0.005732364449932422	our	0.001753114658465208	our	-0.005745167437021202	our	0.03239546627165123	our	0.00221769523221712	
they	-0.005433252489882294	they	0.03348807138557186	they	0.09121643133063627	they	-0.014211194605624856	they	-0.005134678767165951	
manager	-0.01853456987604344	manager	0.01361876480089378	manager	-0.027111657586288918	manager	-0.05735341261529107	manager	-0.0024403912975376916	
reason	-0.004326917212378556	reason	0.026669129173993503	reason	0.07264266615830095	reason	-0.011317468249827576	reason	-0.0021902076242288483	
for	-0.009789652339289004	for	0.049446407380659176	for	0.21419847407104206	for	-0.022689409895365477	for	-0.06370569399220657	
tuple	0.038044309207779	tuple	0.008470332820555107	tuple	-0.015349280820572736	tuple	-3.2783446673787864E-4	tuple	0.005398598974773346	
no	-0.04420188338255989	no	0.032478501393317545	no	-0.06465681884994769	no	-0.1367784023566511	no	-0.006070505086142692	
package	-0.002307861178511777	package	-0.07124349469662136	package	0.011761549990109177	package	-0.021615247913838634	package	-0.008107768554741964	
mechanism	-0.011401827025583665	mechanism	0.00837779358249912	mechanism	-0.0166781550498925	mechanism	-0.035281837902896684	mechanism	-0.00125066821382157	
towards	-0.0036797527937982603	towards	0.022680305115480325	towards	0.061777713929964555	towards	-0.009624747451114992	towards	-0.010943029673223824	
addressed	0.03496925586611022	addressed	0.007785690996658649	addressed	-0.014108625956221477	addressed	-3.013361942380208E-4	addressed	-7.19067325256234E-4	
accesses	-0.01665034656424049	accesses	0.02570898222317165	accesses	0.0459290347860276	accesses	0.06500023154664021	accesses	-0.005546927324935313	
of	0.2349980785344789	of	-0.3394861998381437	of	0.3589368720368402	of	0.20935252656843847	of	-0.12324829358550346	
simultaneously	-0.016876302307375447	simultaneously	0.012400308902231167	simultaneously	-0.024686007419662453	simultaneously	-0.05222206590865394	simultaneously	-3.9576530427253795E-4	
are	-0.007933256258611245	are	0.10006592532201644	are	-0.05629735473799741	are	0.014569696539587156	are	0.06219881942898545	
customize	-0.01985081256305161	customize	0.01458590888328385	customize	-0.02903700688056884	customize	-0.06142639679753602	customize	0.0018642475426147857	
given	-0.005247830791701491	given	0.020508109369846247	given	-0.04324676379905225	given	-0.009266495169094831	given	3.8160140932253043E-4	
propose	-0.0016820242935074409	propose	0.010367224736589324	propose	0.028238749027565874	propose	-0.004399496362618103	propose	-0.0010375396360881725	
among	0.05023095723223601	among	0.01118361548709922	among	-0.02026608143238726	among	-4.328489443197992E-4	among	0.004988751806118232	
describe	-0.0013386029963434406	describe	-0.0413225701609889	describe	0.0068219207485243375	describe	-0.01253725132758156	describe	0.0034594026024711896	
only	0.003352572010314032	only	0.012283120525311227	only	-0.026595858247191434	only	0.016548707590213086	only	0.0010331829033156748	
on	-0.07708441791578453	on	0.17972126291506818	on	-0.0698055993150582	on	0.1553417515299558	on	0.020929360315333666	
federated	0.07885407634310122	federated	0.017556377939094175	federated	-0.03181430775958625	federated	-6.794993681410503E-4	federated	0.004879917942760521	
groups	-0.013130739393896555	groups	0.004015741132474227	groups	-0.013160066330171189	groups	0.07420610271243876	groups	0.005926574055337766	
sensitive-in	-0.0027519336235621167	sensitive-in	-0.08495197646252237	sensitive-in	0.014024675827278297	sensitive-in	-0.02577439582136457	sensitive-in	0.007934060186458326	
strategies	-0.02270156783756969	strategies	0.00694276361766477	strategies	-0.022752270803589717	strategies	0.12829398437921388	strategies	0.00957085413309289	
policiesWe	-0.005433252489882294	policiesWe	0.03348807138557186	policiesWe	0.09121643133063627	policiesWe	-0.014211194605624856	policiesWe	-0.005134678767165951	
information	0.0486853086041136	information	-0.058218776577886745	information	-0.029321588177830187	information	-0.010286148960913077	information	0.004445899181536255	
platform	-0.0017826753216820858	platform	-0.05503104823139923	platform	0.009085045975606899	platform	-0.016696398113897087	platform	-0.0036307332533551213	
programs	-0.014968198060806934	programs	0.010998278905128783	programs	-0.021894905747603995	programs	-0.04631762405225657	programs	-0.003497813310398967	
support	-0.0022208122099321545	support	0.013688065842448782	support	0.03728421692581852	support	-0.005808747993336379	support	-0.002557407079631928	
suitable	0.0321804283944466	suitable	0.007164775612570978	suitable	-0.012983451208300438	suitable	-2.7730438012350144E-4	suitable	0.0031130494493386805	
form	0.026923589587580687	form	0.00599437259552633	form	-0.010862537548536286	form	-2.320052806559924E-4	form	0.004853160098841744	
or	0.025175692435163294	or	0.04369336599271585	or	0.06982187280730731	or	-0.07731234735292165	or	0.02511976114406294	
hold	-0.01760068187479682	hold	0.012932565923638279	hold	-0.02574560205421701	hold	-0.054463587589397275	hold	-0.001497669848971356	
flexible	-0.04477998573527835	flexible	0.026864156893248184	flexible	-0.05901872382945456	flexible	-0.015437209682659747	flexible	-0.006705266938863702	
powerful	-0.013130739393896555	powerful	0.004015741132474227	powerful	-0.013160066330171189	powerful	0.07420610271243876	powerful	0.005926574055337766	
guaranteed	-0.014316771570865543	guaranteed	0.010519626084431253	guaranteed	-0.02094202407535342	guaranteed	-0.04430184853029904	guaranteed	-0.0023404795090653584	
many	-0.008232574906628265	many	0.002517747758674522	many	-0.008250962005208194	many	0.046524973254214896	many	0.004450800477052784	
